FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3137508,3424,10000000000,0.044,33554432,2,1,16,0,437.817712079,187.204191923,2015-06-15,18:17:50.917896,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,1,32,0,124.24884234,659.654371977,2015-06-15,18:20:58.122177,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,2,1,0,412.100495492,198.886734009,2015-06-15,18:31:57.776688,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,2,2,0,215.952951444,379.533089876,2015-06-15,18:35:16.663530,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,2,4,0,465.620868744,176.025868893,2015-06-15,18:41:36.196679,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,2,8,0,410.844478873,199.49474287,2015-06-15,18:44:32.222670,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,2,16,0,197.245844737,415.528619051,2015-06-15,18:47:51.717537,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,2,32,0,353.485569894,231.866031885,2015-06-15,18:54:47.246233,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,4,1,0,480.396876874,170.61164403,2015-06-15,18:58:39.112330,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,4,2,0,760.176335677,107.818835974,2015-06-15,19:01:29.724026,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,4,4,0,458.649197346,178.701543093,2015-06-15,19:03:17.542947,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,4,8,0,493.094986535,166.218105078,2015-06-15,19:06:16.244593,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,4,16,0,612.603008421,133.791876078,2015-06-15,19:09:02.462795,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,4,32,0,527.431309706,155.397158146,2015-06-15,19:11:16.254720,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,8,1,0,924.844275659,88.6217770576,2015-06-15,19:13:51.652014,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,8,2,0,966.892486708,84.7677941322,2015-06-15,19:15:20.273875,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,8,4,0,1003.89163948,81.6436059475,2015-06-15,19:16:45.041756,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,8,8,0,823.597129421,99.5162689686,2015-06-15,19:18:06.685441,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,8,16,0,915.139770612,89.5615668297,2015-06-15,19:19:46.201758,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,8,32,0,907.017730751,90.3635530472,2015-06-15,19:21:15.763431,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,16,1,0,1260.77153925,65.0089108944,2015-06-15,19:22:46.127097,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,16,2,0,1528.02125296,53.6389009953,2015-06-15,19:23:51.136111,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,16,4,0,1505.80462013,54.4302999973,2015-06-15,19:24:44.775095,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,16,8,0,1269.46065672,64.563929081,2015-06-15,19:25:39.205518,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,16,16,0,1248.16872284,65.6653048992,2015-06-15,19:26:43.769523,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,16,32,0,1223.70329163,66.97813797,2015-06-15,19:27:49.434942,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,32,1,0,1883.79044571,43.5087721348,2015-06-15,19:28:56.413193,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,32,2,0,2068.2414408,39.6285591125,2015-06-15,19:29:39.922053,Stampede,Blacklight
3137508,3424,10000000000,0.044,33554432,2,32,4,0,1657.29685678,49.454846859,2015-06-15,19:30:19.550707,Stampede,Blacklight
