file_name,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds
stampede2-comet-16-1548249620684.log,0,2564.9751716226397,53.0,0.0698440368387773,2744.1233920000004,4.0,0.0698440368387773,2744.1233920000004,4.0,0.0698440368387773,2744.1233920000004,4.0,0.0698440368387773,2744.1233920000004,4.0
stampede2-comet-16-1548192067471.log,0.017793376143695295,3481.7966079999997,23.0,0.017793376143695295,3481.7966079999997,23.0,0.13056138791399124,2974.285824,7.0,0.13056138791399124,2974.285824,7.0,0.3320970436328527,2284.8471040000004,6.0
stampede2-comet-16-1548132883522.log,0,2154.9069003174623,63.0,0,2154.9069003174623,63.0,0.18762261527767124,1750.597632,23.0,0.2093612419865595,2606.0608853333333,3.0,0.2093612419865595,2606.0608853333333,3.0
stampede2-comet-16-1548249796191.log,0.021511596516802938,2479.88224,23.0,0.05072849418824364,2304.507904,5.0,0.05072849418824364,2304.507904,5.0,0.05072849418824364,2304.507904,5.0,0.48528485446827757,1249.5530666666666,3.0
stampede2-comet-16-1548198926612.log,0.03885911179172977,1756.3647999999998,27.0,0.03885911179172977,1756.3647999999998,27.0,0.1633307810107203,1414.529024,4.0,0.1633307810107203,1414.529024,4.0,0.1633307810107203,1414.529024,4.0
stampede2-comet-16-1548134521602.log,0,1614.3382648470606,85.0,0,1614.3382648470606,85.0,0.11850651831700433,1805.6478719999998,23.0,0.11850651831700433,1805.6478719999998,23.0,0.4279724697263791,923.4459306666666,3.0
stampede2-comet-16-1548143450655.log,0.01787737727008259,4981.784576,21.0,0.0949912718586346,5554.3070720000005,6.0,0.0949912718586346,5554.3070720000005,6.0,0.26407987014975665,3732.9305600000002,5.0,0.26407987014975665,3732.9305600000002,5.0
stampede2-comet-16-1548149397343.log,0,3509.825851076922,39.0,0.09985292089902083,3159.3594879999996,6.0,0.09985292089902083,3159.3594879999996,6.0,0.09985292089902083,3159.3594879999996,6.0,0.35827549754102117,2252.3412479999997,5.0
stampede2-comet-16-1548217896067.log,0.007695249751396349,2429.026304,4.0,0.007695249751396349,2429.026304,4.0,0.007695249751396349,2429.026304,4.0,0.007695249751396349,2429.026304,4.0,0.41456946887987994,1433.0538666666664,3.0
stampede2-comet-16-1548227804091.log,0,2535.379095703702,54.0,0.05937902089332823,2685.927424,8.0,0.05937902089332823,2685.927424,8.0,0.2286777770969912,1955.59424,7.0,0.4793058023405426,1320.157184,6.0
stampede2-comet-16-1548209600094.log,0.04867070503112916,2371.354624,7.0,0.04867070503112916,2371.354624,7.0,0.04867070503112916,2371.354624,7.0,0.04867070503112916,2371.354624,7.0,0.3488137304391722,1623.1956480000001,6.0
stampede2-comet-16-1548165434602.log,0.023602427150866582,2492.203008,4.0,0.023602427150866582,2492.203008,4.0,0.023602427150866582,2492.203008,4.0,0.023602427150866582,2492.203008,4.0,0.3346099716217149,1620.0499200000002,3.0
stampede2-comet-16-1548170886424.log,0.03682730429972113,2154.8236800000004,24.0,0.03682730429972113,2154.8236800000004,24.0,0.18580385407382247,2652.89728,23.0,0.24977205437911787,1678.4206506666667,3.0,0.24977205437911787,1678.4206506666667,3.0
stampede2-comet-16-1548197581430.log,0,439.1937191528627,309.0,0,439.1937191528627,309.0,0.1985261378858429,526.3851520000001,247.0,0.23075741848635847,540.540928,36.0,0.46712014289014026,644.349952,2.0
stampede2-comet-16-1548117740363.log,0,2389.759892210526,57.0,0,2389.759892210526,57.0,0.10620756547041679,2135.949312,5.0,0.10620756547041679,2135.949312,5.0,0.4118170061429032,1405.6161280000001,4.0
stampede2-comet-16-1548188631607.log,0,2900.495076765958,47.0,0.0652075256907265,3089.629184,6.0,0.1596555596578673,2437.414912,5.0,0.1596555596578673,2437.414912,5.0,0.42699680019691105,1661.99296,4.0
stampede2-comet-16-1548245737500.log,0.040018990169794356,5046.272,9.0,0.040018990169794356,5046.272,9.0,0.040018990169794356,5046.272,9.0,0.040018990169794356,5046.272,9.0,0.405958764202732,3122.6593279999997,8.0
stampede2-comet-16-1548145385339.log,0,2830.7474204444443,48.0,0.07159467413001862,2628.0809813333335,5.0,0.07159467413001862,2628.0809813333335,5.0,0.07159467413001862,2628.0809813333335,5.0,0.07159467413001862,2628.0809813333335,5.0
stampede2-comet-16-1548128500034.log,0.026326521190483856,2707.9475199999997,24.0,0.08621618294296868,3020.9474560000003,23.0,0.15709735003539402,3218.0797439999997,22.0,0.27912344957065055,2004.8773119999998,3.0,0.27912344957065055,2004.8773119999998,3.0
stampede2-comet-16-1548209119877.log,0,1766.9867387012985,77.0,0,1766.9867387012985,77.0,0.14916958884050718,2030.5674239999998,28.0,0.14916958884050718,2030.5674239999998,28.0,0.33565373203344767,2360.0824319999997,4.0
stampede2-comet-16-1548180365022.log,0.049620713757092545,3757.047808,8.0,0.049620713757092545,3757.047808,8.0,0.18444206890880663,2919.235584,7.0,0.18444206890880663,2919.235584,7.0,0.4679148507524051,1904.5635413333334,5.0
stampede2-comet-16-1548126315541.log,0.0067982992781106125,2226.651136,27.0,0.0067982992781106125,2226.651136,27.0,0.19146886088339632,2635.071488,4.0,0.19146886088339632,2635.071488,4.0,0.46929931889555054,1173.7060693333333,3.0
stampede2-comet-16-1548180632715.log,0,2312.1278524745767,59.0,0,2312.1278524745767,59.0,0.17521420079531033,1907.0102186666666,3.0,0.17521420079531033,1907.0102186666666,3.0,0.17521420079531033,1907.0102186666666,3.0
stampede2-comet-16-1548160594412.log,0,2117.258028698413,63.0,0.09599239041569703,2320.498688,21.0,0.09599239041569703,2320.498688,21.0,0.2955788944091564,2743.074816,18.0,0.48426985724168276,3142.582272,17.0
stampede2-comet-16-1548131785827.log,0,4349.493247999998,31.0,0,4349.493247999998,31.0,0.10896817743490805,3875.5368959999996,9.0,0.10896817743490805,3875.5368959999996,9.0,0.46986499517839897,2305.818624,4.0
stampede2-comet-16-1548246943942.log,0,2245.5684784262303,61.0,0,2245.5684784262303,61.0,0.186333573189216,1827.14368,6.0,0.186333573189216,1827.14368,6.0,0.4982584931947275,1126.694912,5.0
stampede2-comet-16-1548156394463.log,0.02470892428206431,4389.3391360000005,6.0,0.02470892428206431,4389.3391360000005,6.0,0.02470892428206431,4389.3391360000005,6.0,0.02470892428206431,4389.3391360000005,6.0,0.3714906442679885,2692.2188800000004,4.0
stampede2-comet-16-1548119184304.log,0.023921529376439068,5779.7509119999995,7.0,0.023921529376439068,5779.7509119999995,7.0,0.16479061924963248,4945.608704,6.0,0.16479061924963248,4945.608704,6.0,0.42647421140564984,3396.07552,4.0
stampede2-comet-16-1548193165171.log,0.014767205059963257,5558.151850666666,5.0,0.014767205059963257,5558.151850666666,5.0,0.014767205059963257,5558.151850666666,5.0,0.2822335599685369,4049.2509866666664,4.0,0.40976075798880124,3329.811342222222,3.0
stampede2-comet-16-1548146610796.log,0,2321.4406291525424,59.0,0,2321.4406291525424,59.0,0.19282651967539433,1873.805312,7.0,0.19282651967539433,1873.805312,7.0,0.4371918542336549,1306.525696,6.0
stampede2-comet-16-1548207549106.log,0,2360.8327062068965,58.0,0.09350997434621118,2581.5941119999998,28.0,0.13534096565455453,2041.315328,5.0,0.13534096565455453,2041.315328,5.0,0.44580541409809704,1308.360704,4.0
stampede2-comet-16-1548181102656.log,0.011662877221992801,2534.408192,23.0,0.011662877221992801,2534.408192,23.0,0.1893421868540724,2979.5287040000003,22.0,0.1893421868540724,2979.5287040000003,22.0,0.1893421868540724,2979.5287040000003,22.0
stampede2-comet-16-1548145038889.log,0,2944.173456695652,46.0,0,2944.173456695652,46.0,0.12724724755725542,2569.535488,22.0,0.28428746186840925,3781.165056,3.0,0.28428746186840925,3781.165056,3.0
stampede2-comet-16-1548178679397.log,0,2878.571657985815,47.0,0.07681953931527637,2657.4411093333333,4.0,0.07681953931527637,2657.4411093333333,4.0,0.24215744022706986,2181.5041137777775,3.0,0.24215744022706986,2181.5041137777775,3.0
stampede2-comet-16-1548172384948.log,0,2319.9832862372878,59.0,0,2319.9832862372878,59.0,0,2319.9832862372878,59.0,0,2319.9832862372878,59.0,0.3651248423192224,1472.8997546666667,3.0
stampede2-comet-16-1548132424096.log,0,3489.7147011282063,39.0,0,3489.7147011282063,39.0,0.12681633973835488,3047.161856,9.0,0.12681633973835488,3047.161856,9.0,0.39694438880071514,2104.492032,8.0
stampede2-comet-16-1548155274529.log,0,3015.4948608000013,45.0,0.05657556158286342,3186.098176,19.0,0.11215429909358493,3353.695573333333,3.0,0.11215429909358493,3353.695573333333,3.0,0.11215429909358493,3353.695573333333,3.0
stampede2-comet-16-1548124138796.log,0,2537.12672237037,54.0,0,2537.12672237037,54.0,0.1495736962145451,2916.614144,6.0,0.2581395704817155,1882.19392,5.0,0.2581395704817155,1882.19392,5.0
stampede2-comet-16-1548224870659.log,0.0014890042761148566,4044.88192,8.0,0.0014890042761148566,4044.88192,8.0,0.1672648136835675,3363.30752,7.0,0.1672648136835675,3363.30752,7.0,0.3469227244960293,2637.692928,6.0
stampede2-comet-16-1548189639616.log,0.019408879889752408,4173.594623999999,4.0,0.019408879889752408,4173.594623999999,4.0,0.019408879889752408,4173.594623999999,4.0,0.019408879889752408,4173.594623999999,4.0,0.4983203607182545,2135.250261333333,3.0
stampede2-comet-16-1548180768746.log,0.04347458213788505,2370.830336,3.0,0.04347458213788505,2370.830336,3.0,0.04347458213788505,2370.830336,3.0,0.04347458213788505,2370.830336,3.0,0.04347458213788505,2370.830336,3.0
stampede2-comet-16-1548230453698.log,0,1911.7460407887334,71.0,0.0758656119153926,2056.7818239999997,27.0,0.0758656119153926,2056.7818239999997,27.0,0.2735967121425143,2434.793472,26.0,0.48860528714676305,2845.835264,3.0
stampede2-comet-16-1548122705502.log,0,1961.6759808000002,70.0,0.09958306606799225,1766.3262720000002,7.0,0.09958306606799225,1766.3262720000002,7.0,0.09958306606799225,1766.3262720000002,7.0,0.352683344023947,1269.825536,6.0
stampede2-comet-16-1548135843346.log,0.039624649168799646,1936.719872,27.0,0.09752850342863624,1681.2168533333333,3.0,0.09752850342863624,1681.2168533333333,3.0,0.09752850342863624,1681.2168533333333,3.0,0.09752850342863624,1681.2168533333333,3.0
stampede2-comet-16-1548151819386.log,0.048998535962371054,2977.95584,3.0,0.048998535962371054,2977.95584,3.0,0.048998535962371054,2977.95584,3.0,0.048998535962371054,2977.95584,3.0,0.048998535962371054,2977.95584,3.0
stampede2-comet-16-1548150301608.log,0.033689708517775134,5241.831424,8.0,0.033689708517775134,5241.831424,8.0,0.14672522860600137,4326.948864,7.0,0.14672522860600137,4326.948864,7.0,0.32031644891019667,3446.669312,6.0
stampede2-comet-16-1548122966603.log,0,1837.331871135135,74.0,0,1837.331871135135,74.0,0,1837.331871135135,74.0,0,1837.331871135135,74.0,0.38396162388943716,2542.7967999999996,25.0
stampede2-comet-16-1548177116703.log,0.01952194297133218,5563.744256,9.0,0.01952194297133218,5563.744256,9.0,0.01952194297133218,5563.744256,9.0,0.20346245484589945,4346.871808,8.0,0.4740988394435477,2869.952512,6.0
stampede2-comet-16-1548139309311.log,0,2401.9748828070174,57.0,0.08586964846442517,2195.718144,23.0,0.1474649613234282,2756.182016,4.0,0.1474649613234282,2756.182016,4.0,0.1474649613234282,2756.182016,4.0
stampede2-comet-16-1548233320034.log,0.035934322973200046,2408.579072,6.0,0.035934322973200046,2408.579072,6.0,0.035934322973200046,2408.579072,6.0,0.2565355979881061,1728.577536,5.0,0.2565355979881061,1728.577536,5.0
stampede2-comet-16-1548171268957.log,0.04734193746639013,6215.4342400000005,5.0,0.04734193746639013,6215.4342400000005,5.0,0.04734193746639013,6215.4342400000005,5.0,0.04734193746639013,6215.4342400000005,5.0,0.35145194745333025,3848.798208,4.0
stampede2-comet-16-1548185503924.log,0,1844.218464864864,74.0,0.09308490203611265,2015.88736,5.0,0.09308490203611265,2015.88736,5.0,0.21053399923165544,1455.947776,4.0,0.4067870405941859,1094.0142933333334,3.0
stampede2-comet-16-1548142857893.log,0,5380.620943359999,25.0,0.06077531102865513,5053.612031999999,12.0,0.14535327866296627,4598.5300480000005,6.0,0.14535327866296627,4598.5300480000005,6.0,0.3342895450718716,3581.935616,5.0
stampede2-comet-16-1548255007254.log,0.003492647058823673,2842.1652480000002,5.0,0.003492647058823673,2842.1652480000002,5.0,0.003492647058823673,2842.1652480000002,5.0,0.003492647058823673,2842.1652480000002,5.0,0.34577205882352957,1865.940992,4.0
stampede2-comet-16-1548235294740.log,0,2322.7557922711853,59.0,0,2322.7557922711853,59.0,0,2322.7557922711853,59.0,0.215102963155666,1823.1241386666668,3.0,0.215102963155666,1823.1241386666668,3.0
stampede2-comet-16-1548240065389.log,0,2246.4967260327876,61.0,0,2246.4967260327876,61.0,0.17313372306562216,1857.552384,5.0,0.17313372306562216,1857.552384,5.0,0.17313372306562216,1857.552384,5.0
stampede2-comet-16-1548197635978.log,0,272.82948290593663,494.0,0.08912882378742172,248.51251200000002,41.0,0.11603219186121098,241.17248,40.0,0.11603219186121098,241.17248,40.0,0.4773059917092378,142.606336,39.0
stampede2-comet-16-1548215345744.log,0,1415.296538391753,97.0,0,1415.296538391753,97.0,0.14911704500320763,1626.341376,28.0,0.25837126882771716,1049.624576,4.0,0.25837126882771716,1049.624576,4.0
stampede2-comet-16-1548172545343.log,0,3257.8257676190483,42.0,0.07882596367537763,3001.024512,22.0,0.1288757759215267,2837.970944,5.0,0.1288757759215267,2837.970944,5.0,0.42965744501494374,1858.0766720000001,4.0
stampede2-comet-16-1548231149082.log,0.046269107204976255,3041.918976,7.0,0.046269107204976255,3041.918976,7.0,0.046269107204976255,3041.918976,7.0,0.046269107204976255,3041.918976,7.0,0.3046512103787679,2021.654528,6.0
stampede2-comet-16-1548217407573.log,0,1988.3432440579716,69.0,0.0726536227453374,2132.803584,7.0,0.0726536227453374,2132.803584,7.0,0.2822607765209419,1427.1119359999998,6.0,0.2822607765209419,1427.1119359999998,6.0
stampede2-comet-16-1548218837820.log,0.027234348471174306,2151.1536640000004,26.0,0.06753904278262943,2062.0247040000004,5.0,0.06753904278262943,2062.0247040000004,5.0,0.06753904278262943,2062.0247040000004,5.0,0.418189883292289,1286.6027520000002,4.0
stampede2-comet-16-1548175473086.log,0,2100.674560000001,64.0,0,2100.674560000001,64.0,0.1939944624263927,2508.193792,18.0,0.1939944624263927,2508.193792,18.0,0.39276995671333337,1275.592704,2.0
stampede2-comet-16-1548227956111.log,0,4705.28593213793,29.0,0.07369440260658434,5052.039168,24.0,0.13600805336120225,4065.3291520000002,8.0,0.13600805336120225,4065.3291520000002,8.0,0.36532136599760234,2986.344448,7.0
stampede2-comet-16-1548255334447.log,0.013808710109453504,2818.572288,17.0,0.013808710109453504,2818.572288,17.0,0.12041954668842385,3114.9697706666666,3.0,0.12041954668842385,3114.9697706666666,3.0,0.12041954668842385,3114.9697706666666,3.0
stampede2-comet-16-1548225993627.log,0,2664.411055686275,51.0,0.07222393703217828,2856.8453120000004,24.0,0.13834014970290892,3033.00608,4.0,0.13834014970290892,3033.00608,4.0,0.13834014970290892,3033.00608,4.0
stampede2-comet-16-1548237854874.log,0,3412.5643776000006,40.0,0.08817858487160014,3111.6492799999996,7.0,0.08817858487160014,3111.6492799999996,7.0,0.22199433088286144,2654.994432,6.0,0.3840020279768627,2102.132736,5.0
stampede2-comet-16-1548122851813.log,0,1727.880697518989,79.0,0.09092864440501264,1570.7668479999998,27.0,0.16845458944991215,1436.811264,4.0,0.16845458944991215,1436.811264,4.0,0.3597661681223552,1106.2476800000002,3.0
stampede2-comet-16-1548173838709.log,0,2434.868370285714,56.0,0,2434.868370285714,56.0,0.1489741302408567,2797.6007680000002,22.0,0.25813364504188574,1806.3469226666666,3.0,0.25813364504188574,1806.3469226666666,3.0
stampede2-comet-16-1548254619247.log,0.015782538077288175,2405.433344,6.0,0.015782538077288175,2405.433344,6.0,0.015782538077288175,2405.433344,6.0,0.21013759921546965,1930.4284160000002,5.0,0.42337041463638847,1409.2861440000001,4.0
stampede2-comet-16-1548215579139.log,0,2143.813632,64.0,0.051357300073367605,2033.7131519999998,30.0,0.11151870873074098,2382.8889599999998,29.0,0.22328197603325992,2622.4885759999997,4.0,0.22328197603325992,2622.4885759999997,4.0
stampede2-comet-16-1548189304330.log,0.047059280553181475,3446.669312,6.0,0.047059280553181475,3446.669312,6.0,0.047059280553181475,3446.669312,6.0,0.047059280553181475,3446.669312,6.0,0.37453577810581934,2058.878976,5.0
stampede2-comet-16-1548119260413.log,0.028923425861491846,2351.6064426666667,3.0,0.028923425861491846,2351.6064426666667,3.0,0.028923425861491846,2351.6064426666667,3.0,0.028923425861491846,2351.6064426666667,3.0,0.028923425861491846,2351.6064426666667,3.0
stampede2-comet-16-1548155493490.log,0.030313274153591356,1885.863936,7.0,0.030313274153591356,1885.863936,7.0,0.030313274153591356,1885.863936,7.0,0.2776063170933118,1322.254336,6.0,0.2776063170933118,1322.254336,6.0
stampede2-comet-16-1548174114299.log,0.032100369734379144,2690.646016,3.0,0.032100369734379144,2690.646016,3.0,0.032100369734379144,2690.646016,3.0,0.032100369734379144,2690.646016,3.0,0.032100369734379144,2690.646016,3.0
stampede2-comet-16-1548226927468.log,0,3892.8533796571446,35.0,0,3892.8533796571446,35.0,0.12390909510689749,3410.49344,9.0,0.12390909510689749,3410.49344,9.0,0.36808323969893364,2459.959296,8.0
stampede2-comet-16-1548121062133.log,0,2917.584634553191,47.0,0.08161025891996904,3155.689472,18.0,0.08161025891996904,3155.689472,18.0,0.25825469894627406,3671.064576,4.0,0.38590749435412736,1791.6668586666667,3.0
stampede2-comet-16-1548169564568.log,0.02296830681958349,3091.2020479999996,4.0,0.05633144243022179,2985.645397333333,3.0,0.05633144243022179,2985.645397333333,3.0,0.05633144243022179,2985.645397333333,3.0,0.05633144243022179,2985.645397333333,3.0
stampede2-comet-16-1548233633192.log,0.04746240601503779,5843.18976,9.0,0.0655075187969923,5212.995584,8.0,0.0655075187969923,5212.995584,8.0,0.21334586466165412,4388.2905599999995,6.0,0.4962406015037593,2810.18368,3.0
stampede2-comet-16-1548178150107.log,0.021111680327869215,2120.2206720000004,6.0,0.021111680327869215,2120.2206720000004,6.0,0.021111680327869215,2120.2206720000004,6.0,0.021111680327869215,2120.2206720000004,6.0,0.4276101434426232,1239.7663573333334,5.0
stampede2-comet-16-1548211418311.log,0,1466.6082986666663,90.0,0,1466.6082986666663,90.0,0,1466.6082986666663,90.0,0.22902764537654927,1802.5021439999998,27.0,0.22902764537654927,1802.5021439999998,27.0
stampede2-comet-16-1548240645653.log,0,2116.5506560000003,64.0,0,2116.5506560000003,64.0,0.12360663859301489,1854.9309439999997,5.0,0.12360663859301489,1854.9309439999997,5.0,0.4386920980926432,1188.036608,4.0
stampede2-comet-16-1548137074866.log,0.004806367671820415,2434.793472,28.0,0.004806367671820415,2434.793472,28.0,0.16341650084187923,2846.359552,7.0,0.24503290984233914,1847.066624,6.0,0.24503290984233914,1847.066624,6.0
stampede2-comet-16-1548195880105.log,0,819.7000116988372,165.0,0.06942725812973591,876.6095359999999,30.0,0.06942725812973591,876.6095359999999,30.0,0.22975606556864367,1008.0310613333332,3.0,0.22975606556864367,1008.0310613333332,3.0
stampede2-comet-16-1548201776322.log,0,2565.331291773583,53.0,0.09911771964461934,2311.061504,3.0,0.09911771964461934,2311.061504,3.0,0.09911771964461934,2311.061504,3.0,0.09911771964461934,2311.061504,3.0
stampede2-comet-16-1548237572933.log,0.042281796281426004,2955.935744,26.0,0.07730557786151063,3325.034496,7.0,0.07730557786151063,3325.034496,7.0,0.2761906232627095,2233.991168,6.0,0.2761906232627095,2233.991168,6.0
stampede2-comet-16-1548140931499.log,0.0036604975493604035,2475.1636479999997,8.0,0.0036604975493604035,2475.1636479999997,8.0,0.0036604975493604035,2475.1636479999997,8.0,0.0036604975493604035,2475.1636479999997,8.0,0.3379794981214343,1632.632832,7.0
stampede2-comet-16-1548185770401.log,0.012156304234471425,2392.5009066666667,3.0,0.012156304234471425,2392.5009066666667,3.0,0.012156304234471425,2392.5009066666667,3.0,0.012156304234471425,2392.5009066666667,3.0,0.012156304234471425,2392.5009066666667,3.0
stampede2-comet-16-1548161106020.log,0,2106.443996553846,65.0,0.08978296164685674,1917.3212160000003,27.0,0.19420873667442737,2515.533824,4.0,0.25065351468365793,1578.4564053333334,3.0,0.25065351468365793,1578.4564053333334,3.0
