Note,FileSize,FileNumbers,Network,Source,Destination,Bandwidth,RTT,BufferSize,P,CC,PP,FAST,Throughput,TestBed,Protocol,Version,Dedicated,TransferDuration,CPU,MEM,DiskBW,Power
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,4,3,OFF,850.6970985,REAL,GridFTP,gt-5.0.3,no,1.2037186935,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,5,4,OFF,957.9117488,REAL,GridFTP,gt-5.0.3,no,1.068992004,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,6,5,OFF,996.4712364,REAL,GridFTP,gt-5.0.3,no,1.0276262501,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,7,6,OFF,1022.743753,REAL,GridFTP,gt-5.0.3,no,1.0012283106,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,8,7,OFF,1039.653149,REAL,GridFTP,gt-5.0.3,no,0.9849438738,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,9,8,OFF,1025.26702,REAL,GridFTP,gt-5.0.3,no,0.9987642049,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,10,9,OFF,974.7684099,REAL,GridFTP,gt-5.0.3,no,1.0505059352,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,ON,163.9458099,REAL,GridFTP,gt-5.0.3,no,6.2459662777,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,2,1,ON,499.3311518,REAL,GridFTP,gt-5.0.3,no,2.0507432719,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,3,2,ON,754.1367272,REAL,GridFTP,gt-5.0.3,no,1.3578439599,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,4,3,ON,866.8772914,REAL,GridFTP,gt-5.0.3,no,1.1812513837,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,5,4,ON,908.2649714,REAL,GridFTP,gt-5.0.3,no,1.1274243004,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,6,5,ON,974.8657038,REAL,GridFTP,gt-5.0.3,no,1.0504010922,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,7,6,ON,1016.485043,REAL,GridFTP,gt-5.0.3,no,1.0073930817,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,8,7,ON,1055.159325,REAL,GridFTP,gt-5.0.3,no,0.9704695544,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,9,8,ON,1030.578887,REAL,GridFTP,gt-5.0.3,no,0.9936163189,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,10,9,ON,984.1032521,REAL,GridFTP,gt-5.0.3,no,1.0405412215,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,OFF,166.4947,REAL,GridFTP,gt-5.0.3,no,6.1503459269,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,2,1,1,OFF,338.5505896,REAL,GridFTP,gt-5.0.3,no,3.0246587407,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,3,1,2,OFF,471.4639718,REAL,GridFTP,gt-5.0.3,no,2.1719581161,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,4,1,3,OFF,583.8931917,REAL,GridFTP,gt-5.0.3,no,1.7537454017,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,5,1,4,OFF,658.8589359,REAL,GridFTP,gt-5.0.3,no,1.5542021884,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,6,1,5,OFF,709.8346852,REAL,GridFTP,gt-5.0.3,no,1.4425894104,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,7,1,6,OFF,729.726427,REAL,GridFTP,gt-5.0.3,no,1.4032656104,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,8,1,7,OFF,727.7843119,REAL,GridFTP,gt-5.0.3,no,1.4070102684,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,9,1,8,OFF,737.4008335,REAL,GridFTP,gt-5.0.3,no,1.3886612999,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,10,1,9,OFF,793.6391436,REAL,GridFTP,gt-5.0.3,no,1.2902589398,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,ON,165.2420191,REAL,GridFTP,gt-5.0.3,no,6.1969709979,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,2,1,1,ON,341.5361339,REAL,GridFTP,gt-5.0.3,no,2.9982186315,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,3,1,2,ON,469.1739395,REAL,GridFTP,gt-5.0.3,no,2.1825594173,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,4,1,3,ON,579.3585793,REAL,GridFTP,gt-5.0.3,no,1.7674718846,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,5,1,4,ON,650.8139811,REAL,GridFTP,gt-5.0.3,no,1.5734142624,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,6,1,5,ON,686.2703778,REAL,GridFTP,gt-5.0.3,no,1.4921232697,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,7,1,6,ON,737.1727407,REAL,GridFTP,gt-5.0.3,no,1.3890909735,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,8,1,7,ON,739.0856987,REAL,GridFTP,gt-5.0.3,no,1.3854956222,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,9,1,8,ON,748.7412308,REAL,GridFTP,gt-5.0.3,no,1.3676287052,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,10,1,9,ON,742.4735749,REAL,GridFTP,gt-5.0.3,no,1.379173663,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,OFF,156.632765,REAL,GridFTP,gt-5.0.3,no,6.5375849044,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,2,2,0,OFF,298.1682792,REAL,GridFTP,gt-5.0.3,no,3.4343022764,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,3,3,0,OFF,418.6030445,REAL,GridFTP,gt-5.0.3,no,2.4462316112,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,4,4,0,OFF,514.5139296,REAL,GridFTP,gt-5.0.3,no,1.9902279435,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,5,5,0,OFF,592.1747382,REAL,GridFTP,gt-5.0.3,no,1.7292193232,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,6,6,0,OFF,649.050787,REAL,GridFTP,gt-5.0.3,no,1.5776885577,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,7,7,0,OFF,703.9905955,REAL,GridFTP,gt-5.0.3,no,1.4545648856,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,8,8,0,OFF,721.7403925,REAL,GridFTP,gt-5.0.3,no,1.4187926998,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,9,9,0,OFF,730.3545098,REAL,GridFTP,gt-5.0.3,no,1.4020588444,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,10,10,0,OFF,769.7795221,REAL,GridFTP,gt-5.0.3,no,1.3302510272,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,ON,154.7280216,REAL,GridFTP,gt-5.0.3,no,6.6180643261,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,2,2,0,ON,299.2339238,REAL,GridFTP,gt-5.0.3,no,3.4220718928,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,3,3,0,ON,416.6093767,REAL,GridFTP,gt-5.0.3,no,2.4579379564,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,4,4,0,ON,512.8591973,REAL,GridFTP,gt-5.0.3,no,1.9966493833,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,5,5,0,ON,593.4921217,REAL,GridFTP,gt-5.0.3,no,1.7253809487,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,6,6,0,ON,647.9864487,REAL,GridFTP,gt-5.0.3,no,1.5802799612,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,7,7,0,ON,680.291315,REAL,GridFTP,gt-5.0.3,no,1.5052375026,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,8,8,0,ON,664.13888185,REAL,GridFTP,gt-5.0.3,no,1.5418461831,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,9,9,0,ON,699.5274336,REAL,GridFTP,gt-5.0.3,no,1.4638453773,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,10,10,0,ON,731.8489468,REAL,GridFTP,gt-5.0.3,no,1.3991958374,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,OFF,165.3980352,REAL,GridFTP,gt-5.0.3,no,6.19112554,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,2,2,1,OFF,585.4921606,REAL,GridFTP,gt-5.0.3,no,1.7489559535,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,3,3,2,OFF,957.0968979,REAL,GridFTP,gt-5.0.3,no,1.0699021199,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,4,4,3,OFF,1129.399564,REAL,GridFTP,gt-5.0.3,no,0.9066764612,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,5,5,4,OFF,1200.914357,REAL,GridFTP,gt-5.0.3,no,0.852683619,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,6,6,5,OFF,1196.032933,REAL,GridFTP,gt-5.0.3,no,0.8561637157,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,7,7,6,OFF,1175.621049,REAL,GridFTP,gt-5.0.3,no,0.8710289773,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,8,8,7,OFF,1096.313261,REAL,GridFTP,gt-5.0.3,no,0.9340396002,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,9,9,8,OFF,1067.804029,REAL,GridFTP,gt-5.0.3,no,0.9589774642,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,10,10,9,OFF,1037.221714,REAL,GridFTP,gt-5.0.3,no,0.9872527601,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,1,1,0,ON,165.7549707,REAL,GridFTP,gt-5.0.3,no,6.1777936171,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,2,2,1,ON,579.138193,REAL,GridFTP,gt-5.0.3,no,1.7681444815,,,,
Chris-data,1048576,128,LONI,eric1.loni.org,oliver1.loni.org,10000000000,0.002,16777216,3,3,2,ON,893.0855967,REAL,GridFTP,gt-5.0.3,no,1.1465866248,,,,
