file_name,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds
pronghorn0-pronghorn1-600x100MB-1551031799000-1-na-na-na-na,0,3051.6944103225806,3.1,0.08257592551540674,2799.69792,1.0,0.19402571491908663,3643.8016,0.5,0.19402571491908663,3643.8016,0.5,0.44765573043671025,1685.58592,0.4
pronghorn0-pronghorn1-600x100MB-1551035862000-1-na-na-na-na,0.0015045443380003502,2749.8905600000003,1.1,0.05576025546548739,2600.4684800000005,0.6,0.17759764185703755,2264.92416,0.5,0.17759764185703755,2264.92416,0.5,0.3784389584868582,1711.80032,0.4
pronghorn0-pronghorn1-600x100MB-1551041896000-1-na-na-na-na,0.004120198265179553,2718.43328,0.5,0.004120198265179553,2718.43328,0.5,0.004120198265179553,2718.43328,0.5,0.29798636926889704,1916.2726400000001,0.4,0.29798636926889704,1916.2726400000001,0.4
pronghorn0-pronghorn1-600x100MB-1551028487000-1-na-na-na-na,0.0030454379339755404,2768.24064,1.7,0.0875867949811175,3019.8988799999997,1.1,0.18903033256182286,2251.81696,0.5,0.18903033256182286,2251.81696,0.5,0.18903033256182286,2251.81696,0.5
pronghorn0-pronghorn1-600x100MB-1551040151000-1-na-na-na-na,0.014094373458865554,2975.3343999999997,1.6,0.05713405066128686,3190.2924799999996,1.4,0.12441156691324803,2642.4115199999997,0.7,0.26339385787939906,2222.98112,0.6,0.4718672943286258,1593.8355199999999,0.4
pronghorn0-pronghorn1-600x100MB-1551037278000-1-na-na-na-na,0.02178575459984208,3061.8419200000003,1.5,0.07794333446212884,2762.99776,1.2,0.15317755954396664,2537.55392,0.5,0.15317755954396664,2537.55392,0.5,0.44011739473981265,1677.7215999999999,0.4
pronghorn0-pronghorn1-600x100MB-1551033727000-1-na-na-na-na,0.02310924369747889,2516.5824000000002,0.4,0.02310924369747889,2516.5824000000002,0.4,0.10714285714285723,2852.12672,0.3,0.10714285714285723,2852.12672,0.3,0.10714285714285723,2852.12672,0.3
pronghorn0-pronghorn1-600x100MB-1551030813000-1-na-na-na-na,0,2964.425827096775,3.1,0.08945686900958438,3229.61408,1.8,0.16698995892286633,2469.3964800000003,0.6,0.26603149246919217,2175.7952000000005,0.5,0.30936216339570977,2047.3446400000003,0.4
pronghorn0-pronghorn1-600x100MB-1551038226000-1-na-na-na-na,0.04682835820895524,2846.88384,2.2,0.06899875621890543,2907.17696,0.6,0.06899875621890543,2907.17696,0.6,0.28379975124378115,1947.7299199999998,0.4,0.28379975124378115,1947.7299199999998,0.4
pronghorn0-pronghorn1-600x100MB-1551036185000-1-na-na-na-na,0.005881160008111718,3355.4431999999997,0.5,0.005881160008111718,3355.4431999999997,0.5,0.005881160008111718,3355.4431999999997,0.5,0.005881160008111718,3355.4431999999997,0.5,0.31710099371324285,2278.03136,0.4
