file_name,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds
dtn1-dtn0-1000x100MB-1564530540000-16-na-na-na-na,0.0222717603428692,32807.3216,1.1,0.06938083972866639,31226.593279999997,0.5,0.06938083972866639,31226.593279999997,0.5,0.06938083972866639,31226.593279999997,0.5,0.3563582055835493,21597.170346666666,0.3
dtn1-dtn0-1000x100MB-1564555835000-16-na-na-na-na,0.007671173228662786,33845.41184,0.5,0.007671173228662786,33845.41184,0.5,0.007671173228662786,33845.41184,0.5,0.22218513461963182,26528.972800000003,0.4,0.3284557558843804,22904.395093333336,0.3
dtn1-dtn0-1000x100MB-1564556715000-16-na-na-na-na,0.031018241448575568,33924.05504,0.5,0.031018241448575568,33924.05504,0.5,0.17612552083921487,27108.31104,0.4,0.28158294135778106,23638.398293333332,0.3,0.48947029663839947,16798.18752,0.2
dtn1-dtn0-1000x100MB-1564525335000-16-na-na-na-na,0.012772722082882363,33538.70336,0.5,0.012772722082882363,33538.70336,0.5,0.012772722082882363,33538.70336,0.5,0.23654629609879926,25936.52736,0.4,0.30594182514419505,23578.97898666667,0.3
dtn1-dtn0-1000x100MB-1564574457000-16-na-na-na-na,0.013519525240127775,33473.16736,0.5,0.013519525240127775,33473.16736,0.5,0.18634281045997725,26872.38144,0.4,0.290930553777758,23418.197333333334,0.3,0.290930553777758,23418.197333333334,0.3
dtn1-dtn0-1000x100MB-1564536576000-16-na-na-na-na,0.04386974141500413,32091.66848,0.5,0.04386974141500413,32091.66848,0.5,0.04386974141500413,32091.66848,0.5,0.24381202715079806,25380.78208,0.4,0.3622674177885405,21404.931413333336,0.3
dtn1-dtn0-1000x100MB-1564544597000-16-na-na-na-na,0.00467450697897426,33132.38016,0.5,0.00467450697897426,33132.38016,0.5,0.00467450697897426,33132.38016,0.5,0.24801304431855564,25032.13056,0.4,0.31938709858245234,22656.232106666666,0.3
dtn1-dtn0-1000x100MB-1564529896000-16-na-na-na-na,0.03957507754219693,32747.02848,0.5,0.03957507754219693,32747.02848,0.5,0.03957507754219693,32747.02848,0.5,0.2739150682283468,24756.87936,0.4,0.31604706130446564,23320.33024,0.3
dtn1-dtn0-1000x100MB-1564543281000-16-na-na-na-na,0.015831567610450244,33284.42368,0.5,0.015831567610450244,33284.42368,0.5,0.015831567610450244,33284.42368,0.5,0.21216917800997206,26644.316160000002,0.4,0.4704387863207526,17909.67808,0.2
dtn1-dtn0-1000x100MB-1564545415000-16-na-na-na-na,0.04014916814416921,32343.32672,1.2,0.04014916814416921,32343.32672,1.2,0.149919756873994,28644.474879999998,0.5,0.149919756873994,28644.474879999998,0.5,0.3440215420482765,22103.982079999998,0.3
dtn1-dtn0-1000x100MB-1564550536000-16-na-na-na-na,0.006520800544205529,33200.5376,0.5,0.006520800544205529,33200.5376,0.5,0.19799989457275619,26801.602560000003,0.4,0.19799989457275619,26801.602560000003,0.4,0.3035317289984329,23274.89194666667,0.3
dtn1-dtn0-1000x100MB-1564546236000-16-na-na-na-na,0.010094614657679465,32951.5008,0.5,0.010094614657679465,32951.5008,0.5,0.010094614657679465,32951.5008,0.5,0.26335919057342344,24520.949760000003,0.4,0.3938240477771184,20178.097493333335,0.3
dtn1-dtn0-1000x100MB-1564576388000-16-na-na-na-na,0.006807375645162474,34060.369920000005,0.5,0.006807375645162474,34060.369920000005,0.5,0.006807375645162474,34060.369920000005,0.5,0.2119425067104362,26660.044800000003,0.4,0.31107605830812046,23306.34922666667,0.3
dtn1-dtn0-1000x100MB-1564530131000-16-na-na-na-na,0.014235317593285914,33211.02336,0.5,0.014235317593285914,33211.02336,0.5,0.014235317593285914,33211.02336,0.5,0.21607236757063342,26411.008,0.4,0.3244087024145529,22761.089706666666,0.3
