FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination,Note
104857664,64,10000,0.04,33554432,1,1,1,1,1117.53360356,45.8152589798,2014-11-05,19:36:04.807831,Stampede,Gordon/Oasis,BS=32MB
104857664,64,10000,0.04,33554432,1,1,1,0,496.096173668,103.2059021,2014-11-05,19:36:50.624118,Stampede,Gordon/Oasis,BW=10GB
104857664,64,10000,0.04,33554432,1,1,2,1,756.260775967,67.7016260624,2014-11-05,19:38:33.830928,Stampede,Gordon/Oasis,RTT=40msec
104857664,64,10000,0.04,33554432,1,1,4,1,1372.23493282,37.3114519119,2014-11-05,19:42:35.359354,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,4,0,484.119232312,105.759175062,2014-11-05,19:43:12.670924,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,8,1,892.5973681,57.3607671261,2014-11-05,19:44:58.430956,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,8,0,313.994907597,163.060107946,2014-11-05,19:45:55.792824,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,16,1,1352.64602388,37.8518049717,2014-11-05,19:48:38.863296,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,16,0,476.617124118,107.423851967,2014-11-05,19:49:16.716043,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,32,1,823.214641736,62.1952939034,2014-11-05,19:51:04.140924,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,1,32,0,307.319228215,166.602146149,2014-11-05,19:52:06.336337,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,1,1,943.994748302,54.2376790047,2014-11-05,19:54:52.947432,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,1,0,931.555328304,54.9619240761,2014-11-05,19:55:47.185244,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,2,1,947.714776111,54.0247662067,2014-11-05,19:56:42.148069,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,2,0,824.573767719,62.0927708149,2014-11-05,19:57:36.172949,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,4,1,749.626128103,68.300796032,2014-11-05,19:58:38.266908,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,4,0,808.199124347,63.3508081436,2014-11-05,19:59:46.567814,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,8,1,725.906856341,70.5325419903,2014-11-05,20:00:49.918764,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,8,0,797.870624515,64.1708858013,2014-11-05,20:02:00.452318,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,16,1,761.790832319,67.2101330757,2014-11-05,20:03:04.623338,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,16,0,779.48681761,65.684319973,2014-11-05,20:04:11.834460,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,32,1,599.707843393,85.3750009537,2014-11-05,20:05:17.523886,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,2,32,0,866.180481993,59.1101570129,2014-11-05,20:06:42.899978,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,1,1,1306.24970911,39.1962490082,2014-11-05,20:07:42.010262,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,1,0,958.073302709,53.4406659603,2014-11-05,20:08:21.206644,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,2,1,1193.45814671,42.9006071091,2014-11-05,20:09:14.648291,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,2,0,1410.13910098,36.3085389137,2014-11-05,20:09:57.549012,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,4,1,1255.58513979,40.7778701782,2014-11-05,20:10:33.858775,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,4,0,874.109725208,58.5739588737,2014-11-05,20:11:14.636766,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,8,1,995.329675923,51.4403400421,2014-11-05,20:12:13.210839,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,8,0,1297.33249337,39.4656600952,2014-11-05,20:13:04.652367,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,16,1,1026.882921,49.8597359657,2014-11-05,20:13:44.118153,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,16,0,1151.72333407,44.4551970959,2014-11-05,20:14:33.987981,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,32,1,620.506609277,82.5133190155,2014-11-05,20:15:18.443289,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,4,32,0,777.436112114,65.8576228619,2014-11-05,20:16:40.957785,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,1,1,1749.47950785,29.2659080029,2014-11-05,20:17:46.815675,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,1,0,1697.50492198,30.1619949341,2014-11-05,20:18:16.081687,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,2,1,1524.0203172,33.595413208,2014-11-05,20:18:46.244843,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,2,0,1473.55884693,34.7458751202,2014-11-05,20:19:19.840375,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,4,1,1452.87441713,35.2405490875,2014-11-05,20:19:54.586370,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,4,0,1646.12430347,31.1034610271,2014-11-05,20:20:29.827874,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,8,1,1404.34330408,36.4583809376,2014-11-05,20:21:00.931582,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,8,0,1338.55237076,38.2503740788,2014-11-05,20:21:37.390098,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,16,1,709.486318337,72.1649689674,2014-11-05,20:22:15.640723,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,16,0,1248.65477001,41.0042238235,2014-11-05,20:23:27.806914,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,32,1,716.425300059,71.4660491943,2014-11-05,20:24:08.811301,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,8,32,0,948.305459988,53.9911150932,2014-11-05,20:25:20.278481,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,1,1,1585.09881145,32.3008811474,2014-11-05,20:26:14.269712,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,1,0,1923.3444373,26.6203510761,2014-11-05,20:26:46.571461,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,2,1,1588.01665492,32.2415399551,2014-11-05,20:27:13.191926,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,2,0,1666.58245772,30.7216129303,2014-11-05,20:27:45.433605,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,4,1,1772.06566972,28.8928921223,2014-11-05,20:28:16.155326,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,4,0,1652.31731584,30.9868559837,2014-11-05,20:28:45.049339,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,8,1,1583.37088871,32.3361349106,2014-11-05,20:29:16.036303,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,8,0,1346.65874426,38.0201239586,2014-11-05,20:29:48.372544,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,16,1,1361.91717343,37.5941309929,2014-11-05,20:30:26.392931,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,16,0,1289.44097087,39.7071959972,2014-11-05,20:31:03.988213,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,32,1,1144.62493516,44.7308769226,2014-11-05,20:31:43.695522,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,16,32,0,837.268389266,61.1513190269,2014-11-05,20:32:28.426525,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,1,1,2193.81923263,23.3383538723,2014-11-05,20:33:29.584527,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,1,0,2097.21552061,24.4133780003,2014-11-05,20:33:52.922994,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,2,1,1985.50308971,25.7869710922,2014-11-05,20:34:17.336490,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,2,0,3341.6302697,15.3219180107,2014-11-05,20:34:43.123573,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,4,1,1375.62841274,37.2194468975,2014-11-05,20:34:58.445616,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,4,0,1737.65713363,29.4650251865,2014-11-05,20:35:35.666392,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,8,1,1843.26686781,27.776829958,2014-11-05,20:36:05.131541,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,8,0,1967.04726104,26.0289180279,2014-11-05,20:36:32.908495,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,16,1,1575.77898159,32.4919290543,2014-11-05,20:36:58.937523,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,16,0,1115.95648511,45.8800361156,2014-11-05,20:37:31.444103,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,32,1,1731.1822347,29.5752270222,2014-11-05,20:38:17.324376,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,1,32,32,0,1191.95269535,42.9547960758,2014-11-05,20:38:46.899710,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,1,1,503.562652452,101.675632954,2014-11-05,20:39:29.855506,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,1,0,1586.30575656,32.2763130665,2014-11-05,20:41:11.531242,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,2,1,858.639386029,59.629306078,2014-11-05,20:41:43.808477,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,2,0,838.88560036,61.0334670544,2014-11-05,20:42:43.437916,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,4,1,1069.39958881,47.8774001598,2014-11-05,20:43:44.487024,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,4,0,752.907022852,68.0031690598,2014-11-05,20:44:32.364540,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,8,1,1455.00863534,35.1888611317,2014-11-05,20:45:40.367869,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,8,0,852.393508451,60.066231966,2014-11-05,20:46:15.557605,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,16,1,1093.95399598,46.8027698994,2014-11-05,20:47:15.623959,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,16,0,604.896900107,84.6426188946,2014-11-05,20:48:02.427776,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,32,1,1789.74461296,28.6074950695,2014-11-05,20:49:27.070519,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,1,32,0,907.215307599,56.4365460873,2014-11-05,20:49:55.678144,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,1,1,1382.87491523,37.0243821144,2014-11-05,20:50:52.125286,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,1,0,1178.42721876,43.4478080273,2014-11-05,20:51:29.149784,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,2,1,1260.44972006,40.6205210686,2014-11-05,20:52:12.597704,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,2,0,1046.04600036,48.9462940693,2014-11-05,20:52:53.219620,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,4,1,1175.42560391,43.5587539673,2014-11-05,20:53:42.166047,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,4,0,1078.00939145,47.4950399399,2014-11-05,20:54:25.724920,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,8,1,1383.21350523,37.0153169632,2014-11-05,20:55:13.221066,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,8,0,886.226873911,57.7730870247,2014-11-05,20:55:50.236493,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,16,1,1010.83514543,50.6512567997,2014-11-05,20:56:48.010601,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,16,0,611.997268891,83.660597086,2014-11-05,20:57:38.661985,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,32,1,1310.08789737,39.0814101696,2014-11-05,20:59:02.323660,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,2,32,0,1078.00015416,47.495429039,2014-11-05,20:59:41.405182,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,1,1,1574.17524567,32.5250320435,2014-11-05,21:00:28.900760,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,1,0,1690.93060182,30.2792451382,2014-11-05,21:01:01.425914,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,2,1,1482.52349283,34.5357730389,2014-11-05,21:01:31.705942,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,2,0,1361.638889,37.6018111706,2014-11-05,21:02:06.241847,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,4,1,1422.56861644,35.9912919998,2014-11-05,21:02:43.843792,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,4,0,1339.28818316,38.2293651104,2014-11-05,21:03:19.835948,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,8,1,1178.63309278,43.4402220249,2014-11-05,21:03:58.065609,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,8,0,1442.31806195,35.4984769821,2014-11-05,21:04:41.505962,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,16,1,1173.35522828,43.6356179714,2014-11-05,21:05:17.022481,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,16,0,676.414916591,75.6932709217,2014-11-05,21:06:00.658202,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,32,1,1023.93120584,50.0034298897,2014-11-05,21:07:16.352390,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,4,32,0,868.311121592,58.9651150703,2014-11-05,21:08:06.355959,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,1,1,2067.9180482,24.7592909336,2014-11-05,21:09:05.321226,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,1,0,2112.61759957,24.2354030609,2014-11-05,21:09:30.081758,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,2,1,1790.75030647,28.5914280415,2014-11-05,21:09:54.317280,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,2,0,1747.5298472,29.2985508442,2014-11-05,21:10:22.908818,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,4,1,1579.52777527,32.4148170948,2014-11-05,21:10:52.207501,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,4,0,1672.9778888,30.6041679382,2014-11-05,21:11:24.622439,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,8,1,1455.12413422,35.1860990524,2014-11-05,21:11:55.226727,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,8,0,1069.77367252,47.8606739044,2014-11-05,21:12:30.413109,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,16,1,1382.05217008,37.0464179516,2014-11-05,21:13:18.274547,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,16,0,1506.38844962,33.9886350632,2014-11-05,21:13:55.321111,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,32,1,1197.40755891,42.7591049671,2014-11-05,21:14:29.309874,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,8,32,0,723.227915092,70.793804884,2014-11-05,21:15:12.069969,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,1,1,2415.15268378,21.1995408535,2014-11-05,21:16:22.863906,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,1,0,2122.58401295,24.1216058731,2014-11-05,21:16:44.063596,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,2,1,1933.42588578,26.4815759659,2014-11-05,21:17:08.186297,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,2,0,1773.36674893,28.8716950417,2014-11-05,21:17:34.668160,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,4,1,1904.94839578,26.8774309158,2014-11-05,21:18:03.539958,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,4,0,1984.09605712,25.8052608967,2014-11-05,21:18:30.417516,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,8,1,1262.52641254,40.5536727905,2014-11-05,21:18:56.223653,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,8,0,2171.29356174,23.5804998875,2014-11-05,21:19:36.777462,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,16,1,1085.01459837,47.1883878708,2014-11-05,21:20:00.358231,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,16,0,1310.93615551,39.0561580658,2014-11-05,21:20:47.547749,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,32,1,625.680053783,81.8310618401,2014-11-05,21:21:26.604217,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,16,32,0,1466.53077019,34.9123880863,2014-11-05,21:22:48.435397,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,1,1,2721.81176457,18.811052084,2014-11-05,21:23:23.347934,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,1,0,2526.86637713,20.2623090744,2014-11-05,21:23:42.160282,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,2,1,2569.76900974,19.9240550995,2014-11-05,21:24:02.422746,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,2,0,2561.4084335,19.9890949726,2014-11-05,21:24:22.347047,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,4,1,2019.31900368,25.3551340103,2014-11-05,21:24:42.336395,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,4,0,1634.88973901,31.3171589375,2014-11-05,21:25:07.691626,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,8,1,1903.10945247,26.9033942223,2014-11-05,21:25:39.025274,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,8,0,1234.82832217,41.4633591175,2014-11-05,21:26:05.928789,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,16,1,1776.22595413,28.8252239227,2014-11-05,21:26:47.393540,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,16,0,1484.48258532,34.4901998043,2014-11-05,21:27:16.218878,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,32,1,1902.66518587,26.9097139835,2014-11-05,21:27:50.709209,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,2,32,32,0,2137.32448148,23.9552550316,2014-11-05,21:28:17.619989,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,1,1,701.440340242,72.9927408695,2014-11-05,21:28:41.575380,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,1,0,1173.43140927,43.6327860355,2014-11-05,21:29:54.576909,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,2,1,544.959090623,93.9521069527,2014-11-05,21:30:38.209818,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,2,0,1413.66948559,36.2178678513,2014-11-05,21:32:12.162823,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,4,1,780.858070352,65.5689711571,2014-11-05,21:32:48.381815,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,4,0,1108.28829659,46.197437048,2014-11-05,21:33:53.950904,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,8,1,514.201836699,99.5718989372,2014-11-05,21:34:40.149045,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,8,0,722.811850596,70.8345580101,2014-11-05,21:36:19.722068,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,16,1,361.170266851,141.761520147,2014-11-05,21:37:30.557474,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,16,0,478.201504106,107.067942858,2014-11-05,21:39:52.333521,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,32,1,979.548310585,52.269064188,2014-11-05,21:41:39.402284,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,1,32,0,526.510861687,97.2440609932,2014-11-05,21:42:31.671476,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,1,1,1026.84189673,49.8616931438,2014-11-05,21:44:08.916576,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,1,0,748.022267945,68.4472379684,2014-11-05,21:44:58.778396,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,2,1,877.934816103,58.3187580109,2014-11-05,21:46:07.226611,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,2,0,834.243688457,61.3730330467,2014-11-05,21:47:05.545509,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,4,1,928.688910073,55.1315591335,2014-11-05,21:48:06.929422,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,4,0,644.384833903,79.4557449818,2014-11-05,21:49:02.061105,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,8,1,1277.41762435,40.0809278488,2014-11-05,21:50:21.518178,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,8,0,1248.0700597,41.0234019756,2014-11-05,21:51:01.599240,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,16,1,806.038943383,63.520583868,2014-11-05,21:51:42.622754,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,16,0,865.431094587,59.1613478661,2014-11-05,21:52:46.144369,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,32,1,799.255858264,64.0596709251,2014-11-05,21:53:45.305833,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,2,32,0,804.705411631,63.6258468628,2014-11-05,21:54:49.373000,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,1,1,1520.44773589,33.6743528843,2014-11-05,21:55:52.998973,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,1,0,1235.90194118,41.4272961617,2014-11-05,21:56:26.673478,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,2,1,1365.50618497,37.4953179359,2014-11-05,21:57:08.101733,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,2,0,1497.81073548,34.1832890511,2014-11-05,21:57:45.597200,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,4,1,1746.95434271,29.3082098961,2014-11-05,21:58:19.780625,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,4,0,1369.43326181,37.3878219128,2014-11-05,21:58:49.088939,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,8,1,1453.95046879,35.2144629955,2014-11-05,21:59:26.477970,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,8,0,1263.29534049,40.528990984,2014-11-05,22:00:01.692562,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,16,1,1223.14189901,41.8594751358,2014-11-05,22:00:42.221690,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,16,0,1010.66675695,50.6596951485,2014-11-05,22:01:24.081303,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,32,1,1181.98548959,43.3170108795,2014-11-05,22:02:14.741802,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,4,32,0,756.083987714,67.7174320221,2014-11-05,22:02:58.058970,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,1,1,1796.08300676,28.5065350533,2014-11-05,22:04:05.790778,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,1,0,2060.97725222,24.8426427841,2014-11-05,22:04:34.297424,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,2,1,1679.37842553,30.4875240326,2014-11-05,22:04:59.140183,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,2,0,1976.32110419,25.9067759514,2014-11-05,22:05:29.627806,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,4,1,1837.49502737,27.8640780449,2014-11-05,22:05:55.534699,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,4,0,1704.65161822,30.0355191231,2014-11-05,22:06:23.398898,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,8,1,1548.47554397,33.0648760796,2014-11-05,22:06:53.434546,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,8,0,1621.1660673,31.5822789669,2014-11-05,22:07:26.500781,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,16,1,1121.89876666,45.6369841099,2014-11-05,22:07:58.083175,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,16,0,1391.57383004,36.7929749489,2014-11-05,22:08:43.720286,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,32,1,934.509371994,54.7881748676,2014-11-05,22:09:20.513560,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,8,32,0,805.134972261,63.5919399261,2014-11-05,22:10:15.301854,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,16,1,1,2309.48168052,22.1695420742,2014-11-05,22:11:18.895144,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,16,1,0,2397.72766703,21.3536350727,2014-11-05,22:11:41.064801,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,16,2,1,1774.16327021,28.8587269783,2014-11-05,22:12:02.418667,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,16,2,0,1621.27202211,31.5802018642,2014-11-05,22:12:31.277492,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,16,4,1,1805.74883379,28.3539760113,2014-11-05,22:13:02.857876,Stampede,Gordon/Oasis,
104857664,64,10000,0.04,33554432,4,16,4,0,2011.07176859,25.4591109753,2014-11-05,22:13:31.212116,Stampede,Gordon/Oasis,
