FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3136594,3424,10000000000,0.04,33554432,2,1,16,0,134.923725887,607.286900043,2015-06-10,11:57:09.059557,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,1,32,0,254.786952825,321.591877937,2015-06-10,12:07:16.346511,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,2,1,0,254.266951904,322.2495749,2015-06-10,12:12:37.938446,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,2,2,0,329.223668705,248.880701065,2015-06-10,12:18:00.188078,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,2,4,0,344.632098372,237.753298044,2015-06-10,12:22:09.068830,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,2,8,0,240.87157284,340.170552015,2015-06-10,12:26:06.822181,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,2,16,0,314.604660778,260.445688963,2015-06-10,12:31:46.992787,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,2,32,0,280.132527636,292.495213032,2015-06-10,12:36:07.438582,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,4,1,0,511.42283681,160.214682102,2015-06-10,12:40:59.933906,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,4,2,0,571.759073149,143.307626963,2015-06-10,12:43:40.148684,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,4,4,0,584.768792784,140.119358063,2015-06-10,12:46:03.456387,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,4,8,0,476.145327419,172.084932089,2015-06-10,12:48:23.575794,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,4,16,0,537.341665441,152.486680984,2015-06-10,12:51:15.660829,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,4,32,0,624.456811652,131.213940144,2015-06-10,12:53:48.147605,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,8,1,0,920.676595837,88.9970149994,2015-06-10,12:55:59.361635,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,8,2,0,996.471441385,82.2276189327,2015-06-10,12:57:28.358739,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,8,4,0,1053.95030698,77.7431931496,2015-06-10,12:58:50.586473,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,8,8,0,1112.08200861,73.6793189049,2015-06-10,13:00:08.329743,Stampede,Gordon
3136594,3424,10000000000,0.04,33554432,2,8,16,0,1121.62678572,73.0523281097,2015-06-10,13:01:22.009110,Stampede,Gordon
