FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3136594,3424,10000000000,0.044,33554432,8,4,32,0,922.029768958,88.8664388657,2015-04-10,15:09:57.560964,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,8,1,0,1166.38189083,70.2492799759,2015-04-10,15:11:26.427823,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,8,2,0,1261.76773501,64.9386398792,2015-04-10,15:12:36.677200,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,8,4,0,1312.40136225,62.4332270622,2015-04-10,15:13:41.615932,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,8,8,0,1203.41007932,68.0877230167,2015-04-10,15:14:44.049205,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,8,16,0,1391.6607596,58.8774659634,2015-04-10,15:15:52.137012,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,8,32,0,1117.78133736,73.3036520481,2015-04-10,15:16:51.014531,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,16,1,0,1839.57376698,44.5415890217,2015-04-10,15:18:04.318250,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,16,2,0,1827.8902708,44.8262631893,2015-04-10,15:18:48.859946,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,16,4,0,1750.85958607,46.798429966,2015-04-10,15:19:33.686261,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,16,8,0,1870.8517598,43.7968859673,2015-04-10,15:20:20.484746,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,16,16,0,1806.4261675,45.3589038849,2015-04-10,15:21:04.281687,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,16,32,0,1734.97336308,47.2269458771,2015-04-10,15:21:49.640671,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,32,1,0,2244.68849993,36.5028378963,2015-04-10,15:22:36.867684,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,32,2,0,2489.10014663,32.9185371399,2015-04-10,15:23:13.370575,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,32,4,0,2315.68677253,35.3836688995,2015-04-10,15:23:46.289185,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,32,8,0,2436.15942072,33.6338841915,2015-04-10,15:24:21.672911,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,32,16,0,2256.60902317,36.3100111485,2015-04-10,15:24:55.306851,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,8,32,32,0,2470.20425637,33.1703350544,2015-04-10,15:25:31.616919,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,1,1,0,620.193597856,132.11589694,2015-04-10,15:26:04.787324,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,1,2,0,435.599555284,188.102634907,2015-04-10,15:28:16.903273,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,1,4,0,511.529363823,160.181278944,2015-04-10,15:31:25.005963,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,1,8,0,911.722963576,89.8709921837,2015-04-10,15:34:05.187296,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,1,16,0,563.886682641,145.308321953,2015-04-10,15:35:35.058342,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,1,32,0,399.827934208,204.931715012,2015-04-10,15:38:00.366715,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,2,1,0,541.234927156,151.389762878,2015-04-10,15:41:25.298502,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,2,2,0,623.83495915,131.344727993,2015-04-10,15:43:56.688314,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,2,4,0,629.281407435,130.207963943,2015-04-10,15:46:08.033093,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,2,8,0,575.179318914,142.455487967,2015-04-10,15:48:18.241162,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,2,16,0,533.987661958,153.444417953,2015-04-10,15:50:40.696758,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,2,32,0,753.903804941,108.684206009,2015-04-10,15:53:14.141221,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,4,1,0,822.656660091,99.6010489464,2015-04-10,15:55:02.825494,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,4,2,0,1112.86117232,73.62774086,2015-04-10,15:56:42.426642,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,4,4,0,753.37750848,108.760129929,2015-04-10,15:57:56.054439,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,4,8,0,915.443576803,89.5057270527,2015-04-10,15:59:44.814626,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,4,16,0,910.627365617,89.979113102,2015-04-10,16:01:14.320405,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,4,32,0,849.711913285,96.4296748638,2015-04-10,16:02:44.299570,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,8,1,0,1231.40909945,66.5396020412,2015-04-10,16:04:20.729312,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,8,2,0,1300.56813152,63.0012748241,2015-04-10,16:05:27.268990,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,8,4,0,1178.83615996,69.5070738792,2015-04-10,16:06:30.270307,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,8,8,0,1386.46144424,59.0982611179,2015-04-10,16:07:39.777436,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,8,16,0,1322.73699867,61.9453878403,2015-04-10,16:08:38.875755,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,8,32,0,1257.72362005,65.1474239826,2015-04-10,16:09:40.821198,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,16,1,0,1554.13959098,52.7221119404,2015-04-10,16:10:45.968686,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,16,2,0,1806.44317333,45.3585438728,2015-04-10,16:11:38.690909,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,16,4,0,1814.77989338,45.1500937939,2015-04-10,16:12:24.049530,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,16,8,0,1829.6178879,44.7839291096,2015-04-10,16:13:09.199678,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,16,16,0,1814.7634106,45.1505019665,2015-04-10,16:13:53.983660,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,16,32,0,1717.94865688,47.6949517727,2015-04-10,16:14:39.134220,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,32,1,0,2144.60273948,38.20637393,2015-04-10,16:15:26.829240,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,32,2,0,2287.79496481,35.8150520325,2015-04-10,16:16:05.035669,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,32,4,0,2272.85712156,36.0504741669,2015-04-10,16:16:40.850776,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,32,8,0,2577.28453857,31.792183876,2015-04-10,16:17:16.901359,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,32,16,0,2308.65126011,35.4915390015,2015-04-10,16:17:48.693592,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,16,32,32,0,2178.7136739,37.608232975,2015-04-10,16:18:24.185240,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,1,1,0,618.487017886,132.480437994,2015-04-10,16:19:01.793615,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,1,2,0,526.936641417,155.497712851,2015-04-10,16:21:14.274099,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,1,4,0,818.335470267,100.126958132,2015-04-10,16:23:49.771914,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,1,8,0,908.958827037,90.1442849636,2015-04-10,16:25:29.898927,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,1,16,0,978.447585512,83.7422940731,2015-04-10,16:27:00.043262,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,1,32,0,646.027683331,126.832698107,2015-04-10,16:28:23.785609,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,2,1,0,606.112311614,135.185230017,2015-04-10,16:30:30.618376,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,2,2,0,563.752418152,145.342967987,2015-04-10,16:32:45.803659,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,2,4,0,771.72766612,106.174031973,2015-04-10,16:35:11.146739,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,2,8,0,850.758182031,96.3110830784,2015-04-10,16:36:57.320816,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,2,16,0,543.067366409,150.878947973,2015-04-10,16:38:33.631950,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,2,32,0,668.920902014,122.491960049,2015-04-10,16:41:04.510968,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,4,1,0,766.234669246,106.935194016,2015-04-10,16:43:07.002995,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,4,2,0,860.61141225,95.2084038258,2015-04-10,16:44:53.938272,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,4,4,0,829.04399972,98.8336470127,2015-04-10,16:46:29.146728,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,4,8,0,1036.38731548,79.060639143,2015-04-10,16:48:07.980431,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,4,16,0,854.944508199,95.83948493,2015-04-10,16:49:27.041121,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,4,32,0,850.494656935,96.3409199715,2015-04-10,16:51:02.880666,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,8,1,0,1149.67287244,71.2702338696,2015-04-10,16:52:39.221650,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,8,2,0,1236.48655353,66.2663860321,2015-04-10,16:53:50.491940,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,8,4,0,1274.80590524,64.2744560242,2015-04-10,16:54:56.758428,Stampede,Blacklight
3136594,3424,10000000000,0.044,33554432,32,8,8,0,1298.28132667,63.1123008728,2015-04-10,16:56:01.032932,Stampede,Blacklight
