Note,FileSize,FileNumbers,Network,Source,Destination,Bandwidth,RTT,BufferSize,P,CC,PP,FAST,Throughput,TestBed,Protocol,Version,Dedicated,TransferDuration,CPU,MEM,DiskBW,Power
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,2,OFF,10.98398732,REAL,GridFTP,gt-5.0.3,no,182.0832400597,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,3,OFF,14.63169022,REAL,GridFTP,gt-5.0.3,no,136.6896079625,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,4,OFF,17.75159693,REAL,GridFTP,gt-5.0.3,no,112.6659200232,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,5,OFF,18.17540854,REAL,GridFTP,gt-5.0.3,no,110.0387920084,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,6,OFF,23.65555095,REAL,GridFTP,gt-5.0.3,no,84.5467520172,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,7,OFF,23.43540546,REAL,GridFTP,gt-5.0.3,no,85.3409600023,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,8,OFF,23.19660543,REAL,GridFTP,gt-5.0.3,no,86.21951199,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,9,OFF,28.56493209,REAL,GridFTP,gt-5.0.3,no,70.0159199993,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,10,OFF,32.76417162,REAL,GridFTP,gt-5.0.3,no,61.0422879967,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,11,OFF,32.05824444,REAL,GridFTP,gt-5.0.3,no,62.3864480085,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,12,OFF,33.98164882,REAL,GridFTP,gt-5.0.3,no,58.8552960039,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,13,OFF,17.04307316,REAL,GridFTP,gt-5.0.3,no,117.3497280229,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,14,OFF,33.62216115,REAL,GridFTP,gt-5.0.3,no,59.4845759937,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,15,OFF,34.74891615,REAL,GridFTP,gt-5.0.3,no,57.5557519943,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,3,0,ON,5.863288562,REAL,GridFTP,gt-5.0.3,no,341.1055039934,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,4,0,ON,7.591021049,REAL,GridFTP,gt-5.0.3,no,263.4691679933,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,5,0,ON,9.517513462,REAL,GridFTP,gt-5.0.3,no,210.138920001,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,6,0,ON,11.3153179,REAL,GridFTP,gt-5.0.3,no,176.7515519825,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,7,0,ON,12.2258189,REAL,GridFTP,gt-5.0.3,no,163.5882239348,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,8,0,ON,14.68485968,REAL,GridFTP,gt-5.0.3,no,136.1946960054,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,9,0,ON,16.21398938,REAL,GridFTP,gt-5.0.3,no,123.3502719859,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,10,0,ON,17.55665075,REAL,GridFTP,gt-5.0.3,no,113.916943982,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,11,0,ON,18.7949321,REAL,GridFTP,gt-5.0.3,no,106.4116640251,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,12,0,ON,20.8583129,REAL,GridFTP,gt-5.0.3,no,95.8850320056,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,13,0,ON,20.51754776,REAL,GridFTP,gt-5.0.3,no,97.4775359802,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,14,0,ON,21.81365537,REAL,GridFTP,gt-5.0.3,no,91.685687982,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,15,0,ON,24.67470108,REAL,GridFTP,gt-5.0.3,no,81.0546799945,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,16,0,ON,26.19467358,REAL,GridFTP,gt-5.0.3,no,76.3513999856,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,3,1,0,OFF,1.985531338,REAL,GridFTP,gt-5.0.3,no,1007.2870479167,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,4,1,0,OFF,1.976169327,REAL,GridFTP,gt-5.0.3,no,1012.0590238268,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,5,1,0,OFF,1.988980381,REAL,GridFTP,gt-5.0.3,no,1005.5403356943,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,6,1,0,OFF,1.934923402,REAL,GridFTP,gt-5.0.3,no,1033.6326481621,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,7,1,0,OFF,1.982567537,REAL,GridFTP,gt-5.0.3,no,1008.7928722097,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,8,1,0,OFF,1.981552538,REAL,GridFTP,gt-5.0.3,no,1009.3096002484,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,9,1,0,OFF,1.985277516,REAL,GridFTP,gt-5.0.3,no,1007.415831732,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,10,1,0,OFF,1.951590455,REAL,GridFTP,gt-5.0.3,no,1024.8051761454,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,11,1,0,OFF,1.748278523,REAL,GridFTP,gt-5.0.3,no,1143.9824797299,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,12,1,0,OFF,1.973675838,REAL,GridFTP,gt-5.0.3,no,1013.3376319926,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,13,1,0,OFF,1.978791048,REAL,GridFTP,gt-5.0.3,no,1010.7181362183,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,14,1,0,OFF,1.982438812,REAL,GridFTP,gt-5.0.3,no,1008.8583758014,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,15,1,0,OFF,1.981198003,REAL,GridFTP,gt-5.0.3,no,1009.4902160065,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,16,1,0,OFF,1.991093742,REAL,GridFTP,gt-5.0.3,no,1004.47304806,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,3,2,OFF,29.89536622,REAL,GridFTP,gt-5.0.3,no,66.8999999961,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,4,3,OFF,45.77634484,REAL,GridFTP,gt-5.0.3,no,43.690687996,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,5,4,OFF,59.60453108,REAL,GridFTP,gt-5.0.3,no,33.5544960049,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,6,5,OFF,61.45649937,REAL,GridFTP,gt-5.0.3,no,32.5433439995,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,7,6,OFF,62.2690131,REAL,GridFTP,gt-5.0.3,no,32.1187039979,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,8,7,OFF,64.99683726,REAL,GridFTP,gt-5.0.3,no,30.7707279971,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,9,8,OFF,66.57986428,REAL,GridFTP,gt-5.0.3,no,30.0391119992,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,10,9,OFF,68.22373236,REAL,GridFTP,gt-5.0.3,no,29.3153120009,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,11,10,OFF,67.95404241,REAL,GridFTP,gt-5.0.3,no,29.4316559997,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,12,11,OFF,69.24338857,REAL,GridFTP,gt-5.0.3,no,28.8836240008,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,13,12,OFF,69.81081548,REAL,GridFTP,gt-5.0.3,no,28.648856001,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,14,13,OFF,68.98666046,REAL,GridFTP,gt-5.0.3,no,28.9911120014,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,15,14,OFF,68.77951845,REAL,GridFTP,gt-5.0.3,no,29.0784239999,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,16,15,OFF,61.41599238,REAL,GridFTP,gt-5.0.3,no,32.5648080003,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,3,1,2,OFF,11.09981347,REAL,GridFTP,gt-5.0.3,no,180.1832080697,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,4,1,3,OFF,14.25381262,REAL,GridFTP,gt-5.0.3,no,140.3133360399,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,5,1,4,OFF,17.23090055,REAL,GridFTP,gt-5.0.3,no,116.070543974,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,6,1,5,OFF,18.29053044,REAL,GridFTP,gt-5.0.3,no,109.346200022,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,7,1,6,OFF,21.81898983,REAL,GridFTP,gt-5.0.3,no,91.6632720205,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,8,1,7,OFF,24.39047234,REAL,GridFTP,gt-5.0.3,no,81.9992320001,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,9,1,8,OFF,25.06391298,REAL,GridFTP,gt-5.0.3,no,79.7959999939,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,10,1,9,OFF,28.22376022,REAL,GridFTP,gt-5.0.3,no,70.8622800226,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,11,1,10,OFF,27.82487292,REAL,GridFTP,gt-5.0.3,no,71.8781360026,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,12,1,11,OFF,32.4333595,REAL,GridFTP,gt-5.0.3,no,61.6649040011,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,13,1,12,OFF,25.02456662,REAL,GridFTP,gt-5.0.3,no,79.9214639906,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,14,1,13,OFF,21.11967744,REAL,GridFTP,gt-5.0.3,no,94.6984160001,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,15,1,14,OFF,25.86523612,REAL,GridFTP,gt-5.0.3,no,77.3238639973,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,16,1,15,OFF,23.11415963,REAL,GridFTP,gt-5.0.3,no,86.5270480093,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,3,3,0,OFF,5.682529402,REAL,GridFTP,gt-5.0.3,no,351.955944002,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,4,4,0,OFF,7.296310221,REAL,GridFTP,gt-5.0.3,no,274.1111519962,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,5,5,0,OFF,8.936819794,REAL,GridFTP,gt-5.0.3,no,223.7932560017,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,6,6,0,OFF,10.33265145,REAL,GridFTP,gt-5.0.3,no,193.561159948,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,7,7,0,OFF,11.89781868,REAL,GridFTP,gt-5.0.3,no,168.0980399678,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,8,8,0,OFF,13.44449239,REAL,GridFTP,gt-5.0.3,no,148.7598000716,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,9,9,0,OFF,13.92673014,REAL,GridFTP,gt-5.0.3,no,143.6087279566,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,10,10,0,OFF,15.35914001,REAL,GridFTP,gt-5.0.3,no,130.2156239671,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,11,11,0,OFF,17.06326355,REAL,GridFTP,gt-5.0.3,no,117.2108720081,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,12,12,0,OFF,18.05651907,REAL,GridFTP,gt-5.0.3,no,110.7633200091,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,13,13,0,OFF,19.1040287,REAL,GridFTP,gt-5.0.3,no,104.6899599769,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,14,14,0,OFF,16.22856888,REAL,GridFTP,gt-5.0.3,no,123.2394559735,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,15,15,0,OFF,19.30361812,REAL,GridFTP,gt-5.0.3,no,103.6075199772,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,16,16,0,OFF,22.13640969,REAL,GridFTP,gt-5.0.3,no,90.3488880089,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,3,3,2,OFF,28.71542906,REAL,GridFTP,gt-5.0.3,no,69.6489680102,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,4,4,3,OFF,38.90331251,REAL,GridFTP,gt-5.0.3,no,51.4095039975,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,5,5,4,OFF,48.25127721,REAL,GridFTP,gt-5.0.3,no,41.4496800011,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,6,6,5,OFF,52.55541232,REAL,GridFTP,gt-5.0.3,no,38.0550720033,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,7,7,6,OFF,52.10523924,REAL,GridFTP,gt-5.0.3,no,38.3838560032,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,8,8,7,OFF,54.22357159,REAL,GridFTP,gt-5.0.3,no,36.8843280026,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,9,9,8,OFF,54.72730043,REAL,GridFTP,gt-5.0.3,no,36.5448319995,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,10,10,9,OFF,55.16322246,REAL,GridFTP,gt-5.0.3,no,36.2560399993,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,11,11,10,OFF,50.55153749,REAL,GridFTP,gt-5.0.3,no,39.5635840037,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,12,12,11,OFF,49.37836588,REAL,GridFTP,gt-5.0.3,no,40.503567997,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,13,13,12,OFF,35.78066908,REAL,GridFTP,gt-5.0.3,no,55.8961039976,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,14,14,13,OFF,48.5497604,REAL,GridFTP,gt-5.0.3,no,41.1948479976,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,15,15,14,OFF,29.65261722,REAL,GridFTP,gt-5.0.3,no,67.4476719934,,,,
Chris-data,262144,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,16,16,15,OFF,34.32674946,REAL,GridFTP,gt-5.0.3,no,58.2636000047,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,2,OFF,22.42385353,REAL,GridFTP,gt-5.0.3,no,178.3814719735,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,3,OFF,28.9869692,REAL,GridFTP,gt-5.0.3,no,137.9930399898,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,4,OFF,34.27886321,REAL,GridFTP,gt-5.0.3,no,116.6899840142,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,5,OFF,38.91070267,REAL,GridFTP,gt-5.0.3,no,102.7994799766,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,6,OFF,39.20848729,REAL,GridFTP,gt-5.0.3,no,102.0187279967,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,7,OFF,38.97001927,REAL,GridFTP,gt-5.0.3,no,102.6430080079,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,8,OFF,39.29559966,REAL,GridFTP,gt-5.0.3,no,101.7925679875,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,9,OFF,36.14318397,REAL,GridFTP,gt-5.0.3,no,110.6709360006,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,10,OFF,38.08355334,REAL,GridFTP,gt-5.0.3,no,105.0322159881,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,11,OFF,39.06938598,REAL,GridFTP,gt-5.0.3,no,102.3819519981,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,12,OFF,39.07377034,REAL,GridFTP,gt-5.0.3,no,102.3704640017,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,13,OFF,38.11622889,REAL,GridFTP,gt-5.0.3,no,104.9421759835,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,14,OFF,38.98094456,REAL,GridFTP,gt-5.0.3,no,102.614239987,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,1,15,OFF,39.29449099,REAL,GridFTP,gt-5.0.3,no,101.7954400025,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,3,0,ON,11.36571836,REAL,GridFTP,gt-5.0.3,no,351.9355198944,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,4,0,ON,14.80888161,REAL,GridFTP,gt-5.0.3,no,270.1081759813,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,5,0,ON,18.53151528,REAL,GridFTP,gt-5.0.3,no,215.8485120921,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,6,0,ON,21.95094464,REAL,GridFTP,gt-5.0.3,no,182.2245040294,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,7,0,ON,24.97383866,REAL,GridFTP,gt-5.0.3,no,160.16760797,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,8,0,ON,27.24720061,REAL,GridFTP,gt-5.0.3,no,146.8040719945,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,9,0,ON,31.31080362,REAL,GridFTP,gt-5.0.3,no,127.7514320151,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,10,0,ON,31.17722456,REAL,GridFTP,gt-5.0.3,no,128.2987840147,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,11,0,ON,35.57209895,REAL,GridFTP,gt-5.0.3,no,112.4476800096,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,12,0,ON,39.75056678,REAL,GridFTP,gt-5.0.3,no,100.6274960088,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,13,0,ON,38.67235934,REAL,GridFTP,gt-5.0.3,no,103.4330480029,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,14,0,ON,43.80112851,REAL,GridFTP,gt-5.0.3,no,91.3218479996,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,15,0,ON,43.46460165,REAL,GridFTP,gt-5.0.3,no,92.0289119917,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,1,16,0,ON,50.271102,REAL,GridFTP,gt-5.0.3,no,79.5685759982,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,3,1,0,OFF,3.924167411,REAL,GridFTP,gt-5.0.3,no,1019.3245040432,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,4,1,0,OFF,3.892893786,REAL,GridFTP,gt-5.0.3,no,1027.5132638823,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,5,1,0,OFF,3.902469939,REAL,GridFTP,gt-5.0.3,no,1024.9918801489,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,6,1,0,OFF,3.894724203,REAL,GridFTP,gt-5.0.3,no,1027.030359921,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,7,1,0,OFF,3.799146163,REAL,GridFTP,gt-5.0.3,no,1052.8681520485,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,8,1,0,OFF,3.826757367,REAL,GridFTP,gt-5.0.3,no,1045.2713920391,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,9,1,0,OFF,3.882337893,REAL,GridFTP,gt-5.0.3,no,1030.3070238199,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,10,1,0,OFF,3.845060399,REAL,GridFTP,gt-5.0.3,no,1040.2957521917,,,,
Chris-data,524288,1000,FUTUREGRID,india.futuregrid.org,alamo.futuregrid.org,1000000000,0.06,131071,11,1,0,OFF,3.820141474,REAL,GridFTP,gt-5.0.3,no,1047.0816400974,,,,
