file_name,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds,error_rate,mean_estimation,required_seconds
comet-stampede2-000-1542630093903.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stampede2-comet-000-1542659427791.log,0.004338394793926446,1698.69312,7.0,0.004338394793926446,1698.69312,7.0,0.18872017353579187,1384.12032,6.0,0.18872017353579187,1384.12032,6.0,0.3485177151120752,1111.4905600000002,5.0
stampede2-comet-000-1542616333111.log,0.02843601895734597,1908.40832,8.0,0.08457892818082384,1698.6931200000001,7.0,0.1297849070360919,1614.80704,6.0,0.1297849070360919,1614.80704,6.0,0.32756106452788913,1247.80544,5.0
comet-stampede2-000-1542630339322.log,0.009048518316312863,671.08864,13.0,0.0709829859215433,629.1456000000001,12.0,0.16388468732938904,566.23104,9.0,0.28775362253984993,482.34496,7.0,0.40310656845459164,404.226048,6.0
comet-stampede2-000-1542652629247.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comet-stampede2-000-1542596520265.log,0.04669540229885048,1300.23424,5.0,0.04669540229885048,1300.23424,5.0,0.04669540229885048,1300.23424,5.0,0.04669540229885048,1300.23424,5.0,0.32471264367816105,838.8607999999999,4.0
stampede2-comet-000-1542650091897.log,0.00833031510322338,1824.52224,10.0,0.00833031510322338,1824.52224,10.0,0.14233973198116634,1551.89248,9.0,0.14233973198116634,1551.89248,9.0,0.33936979355306046,1195.3766400000002,8.0
stampede2-comet-000-1542623341756.log,0.00921908893709295,1321.20576,5.0,0.00921908893709295,1321.20576,5.0,0.00921908893709295,1321.20576,5.0,0.21366594360086744,1048.576,4.0,0.3919016630513375,810.8987733333333,3.0
comet-stampede2-000-1542638999687.log,0.04516846276605314,744.48896,5.0,0.04516846276605314,744.48896,5.0,0.04516846276605314,744.48896,5.0,0.28723842995212423,555.74528,4.0,0.37241119618426033,489.33546666666666,3.0
comet-stampede2-000-1542663060800.log,0.003236245954692705,1845.4937599999998,10.0,0.003236245954692705,1845.4937599999998,10.0,0.17880258899676374,1520.4352000000001,5.0,0.17880258899676374,1520.4352000000001,5.0,0.4279935275080906,1059.06176,4.0
stampede2-comet-000-1542624769844.log,0.005434782608695933,1551.89248,14.0,0.08967391304347797,1405.09184,13.0,0.18478260869565186,1258.2912000000001,9.0,0.2934782608695649,1090.5190400000001,8.0,0.45652173913043465,838.8607999999999,7.0
comet-stampede2-000-1542618341020.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comet-stampede2-000-1542648684392.log,0.04782452355267888,1300.23424,11.0,0.04782452355267888,1300.23424,11.0,0.10427903631787132,1111.49056,10.0,0.2732829917295937,901.77536,9.0,0.4169363538295577,723.5174400000001,5.0
comet-stampede2-000-1542616725087.log,0.04494786048184062,671.08864,22.0,0.07479323984178318,650.11712,13.0,0.11956130888169686,618.65984,5.0,0.11956130888169686,618.65984,5.0,0.34340165408126544,461.37344,3.0
stampede2-comet-000-1542616498932.log,0.019044196909809685,1761.60768,10.0,0.019044196909809685,1761.60768,10.0,0.15918074020840842,1509.9494399999999,9.0,0.15918074020840842,1509.9494399999999,9.0,0.3810636004311895,1111.49056,8.0
comet-stampede2-000-1542622724717.log,0.047945205479452024,2139.09504,12.0,0.047945205479452024,2139.09504,12.0,0.12671232876712332,1782.5792000000001,6.0,0.2294520547945206,1572.864,5.0,0.46575342465753433,1090.51904,3.0
comet-stampede2-000-1542626706568.log,0.04444044620367046,1184.8908800000002,5.0,0.04444044620367046,1184.8908800000002,5.0,0.04444044620367046,1184.8908800000002,5.0,0.04444044620367046,1184.8908800000002,5.0,0.4700731678061653,657.1076266666668,3.0
stampede2-comet-000-1542633899213.log,0.01946162240814858,1992.2944,14.0,0.055656602400872855,1845.49376,8.0,0.1307748272098943,1698.6931200000001,7.0,0.2273554019643505,1509.94944,6.0,0.3829574390687522,1205.8624,5.0
comet-stampede2-000-1542637129065.log,0.016797392643530314,713.03168,32.0,0.09380484223344458,767.0333439999999,6.0,0.09380484223344458,767.0333439999999,6.0,0.20749614985136616,555.74528,5.0,0.20749614985136616,555.74528,5.0
stampede2-comet-000-1542663149154.log,0.005826656955571292,1635.7785600000002,10.0,0.005826656955571292,1635.7785600000002,10.0,0.14603058994901644,1405.09184,9.0,0.2352512745812087,1258.2912000000001,8.0,0.46467589220684613,880.80384,6.0
